feature,feature_group,source_property,source_file,data_type,non_missing_count,complete_on_dataset,unique_values,used_in_model2,notes
morgan1024_1009,morgan,"RDKit Morgan radius=2, 1024 bit, chirality=True",作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,binary,17,true,1,true,Structure-derived from the source SMILES after identity verification.
morgan1024_1010,morgan,"RDKit Morgan radius=2, 1024 bit, chirality=True",作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,binary,17,true,1,true,Structure-derived from the source SMILES after identity verification.
morgan1024_1011,morgan,"RDKit Morgan radius=2, 1024 bit, chirality=True",作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,binary,17,true,1,true,Structure-derived from the source SMILES after identity verification.
morgan1024_1012,morgan,"RDKit Morgan radius=2, 1024 bit, chirality=True",作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,binary,17,true,2,true,Structure-derived from the source SMILES after identity verification.
morgan1024_1013,morgan,"RDKit Morgan radius=2, 1024 bit, chirality=True",作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,binary,17,true,1,true,Structure-derived from the source SMILES after identity verification.
morgan1024_1014,morgan,"RDKit Morgan radius=2, 1024 bit, chirality=True",作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,binary,17,true,2,true,Structure-derived from the source SMILES after identity verification.
morgan1024_1015,morgan,"RDKit Morgan radius=2, 1024 bit, chirality=True",作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,binary,17,true,1,true,Structure-derived from the source SMILES after identity verification.
morgan1024_1016,morgan,"RDKit Morgan radius=2, 1024 bit, chirality=True",作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,binary,17,true,1,true,Structure-derived from the source SMILES after identity verification.
morgan1024_1017,morgan,"RDKit Morgan radius=2, 1024 bit, chirality=True",作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,binary,17,true,1,true,Structure-derived from the source SMILES after identity verification.
morgan1024_1018,morgan,"RDKit Morgan radius=2, 1024 bit, chirality=True",作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,binary,17,true,2,true,Structure-derived from the source SMILES after identity verification.
morgan1024_1019,morgan,"RDKit Morgan radius=2, 1024 bit, chirality=True",作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,binary,17,true,2,true,Structure-derived from the source SMILES after identity verification.
morgan1024_1020,morgan,"RDKit Morgan radius=2, 1024 bit, chirality=True",作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,binary,17,true,1,true,Structure-derived from the source SMILES after identity verification.
morgan1024_1021,morgan,"RDKit Morgan radius=2, 1024 bit, chirality=True",作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,binary,17,true,1,true,Structure-derived from the source SMILES after identity verification.
morgan1024_1022,morgan,"RDKit Morgan radius=2, 1024 bit, chirality=True",作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,binary,17,true,1,true,Structure-derived from the source SMILES after identity verification.
morgan1024_1023,morgan,"RDKit Morgan radius=2, 1024 bit, chirality=True",作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,binary,17,true,2,true,Structure-derived from the source SMILES after identity verification.
desc_mol_wt,rdkit_descriptor,mol_wt,作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,numeric,17,true,15,true,Computed from the verified source SMILES; protonation and stereochemistry are preserved.
desc_logp,rdkit_descriptor,logp,作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,numeric,17,true,15,true,Computed from the verified source SMILES; protonation and stereochemistry are preserved.
desc_tpsa,rdkit_descriptor,tpsa,作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,numeric,17,true,14,true,Computed from the verified source SMILES; protonation and stereochemistry are preserved.
desc_hbd,rdkit_descriptor,hbd,作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,numeric,17,true,3,true,Computed from the verified source SMILES; protonation and stereochemistry are preserved.
desc_hba,rdkit_descriptor,hba,作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,numeric,17,true,3,true,Computed from the verified source SMILES; protonation and stereochemistry are preserved.
desc_rotatable_bonds,rdkit_descriptor,rotatable_bonds,作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,numeric,17,true,6,true,Computed from the verified source SMILES; protonation and stereochemistry are preserved.
desc_aromatic_ring_count,rdkit_descriptor,aromatic_ring_count,作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,numeric,17,true,2,true,Computed from the verified source SMILES; protonation and stereochemistry are preserved.
desc_fraction_csp3,rdkit_descriptor,fraction_csp3,作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,numeric,17,true,12,true,Computed from the verified source SMILES; protonation and stereochemistry are preserved.
desc_heavy_atom_count,rdkit_descriptor,heavy_atom_count,作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,numeric,17,true,6,true,Computed from the verified source SMILES; protonation and stereochemistry are preserved.
desc_ring_count,rdkit_descriptor,ring_count,作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,numeric,17,true,3,true,Computed from the verified source SMILES; protonation and stereochemistry are preserved.
desc_formal_charge,rdkit_descriptor,formal_charge,作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.csv,numeric,17,true,2,true,Computed from the verified source SMILES; protonation and stereochemistry are preserved.
glide_docking_score,docking,r_i_docking_score,作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.maegz,numeric,17,true,17,true,Taken from the same verified VSW pose record as compound code and SMILES.
glide_gscore,docking,r_i_glide_gscore,作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.maegz,numeric,17,true,17,true,Taken from the same verified VSW pose record as compound code and SMILES.
glide_emodel,docking,r_i_glide_emodel,作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.maegz,numeric,17,true,17,true,Taken from the same verified VSW pose record as compound code and SMILES.
glide_energy,docking,r_i_glide_energy,作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.maegz,numeric,17,true,17,true,Taken from the same verified VSW pose record as compound code and SMILES.
glide_evdw,docking,r_i_glide_evdw,作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.maegz,numeric,17,true,17,true,Taken from the same verified VSW pose record as compound code and SMILES.
glide_ecoul,docking,r_i_glide_ecoul,作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.maegz,numeric,17,true,17,true,Taken from the same verified VSW pose record as compound code and SMILES.
glide_einternal,docking,r_i_glide_einternal,作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.maegz,numeric,17,true,17,true,Taken from the same verified VSW pose record as compound code and SMILES.
glide_eff_state_penalty,docking,r_i_glide_eff_state_penalty,作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.maegz,numeric,17,true,14,true,Taken from the same verified VSW pose record as compound code and SMILES.
glide_ligand_efficiency,docking,r_i_glide_ligand_efficiency,作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.maegz,numeric,17,true,17,true,Taken from the same verified VSW pose record as compound code and SMILES.
glide_ligand_efficiency_sa,docking,r_i_glide_ligand_efficiency_sa,作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.maegz,numeric,17,true,17,true,Taken from the same verified VSW pose record as compound code and SMILES.
glide_ligand_efficiency_ln,docking,r_i_glide_ligand_efficiency_ln,作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.maegz,numeric,17,true,17,true,Taken from the same verified VSW pose record as compound code and SMILES.
quickprop_nando,quickprop,i_qp_#NandO,作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.maegz,numeric,17,true,3,true,Complete numeric QuickProp field; constants are retained in the manifest but excluded from fitting.
quickprop_acid,quickprop,i_qp_#acid,作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.maegz,numeric,17,true,1,false,Complete numeric QuickProp field; constants are retained in the manifest but excluded from fitting.
quickprop_amide,quickprop,i_qp_#amide,作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.maegz,numeric,17,true,1,false,Complete numeric QuickProp field; constants are retained in the manifest but excluded from fitting.
quickprop_amidine,quickprop,i_qp_#amidine,作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.maegz,numeric,17,true,1,false,Complete numeric QuickProp field; constants are retained in the manifest but excluded from fitting.
quickprop_amine,quickprop,i_qp_#amine,作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.maegz,numeric,17,true,3,true,Complete numeric QuickProp field; constants are retained in the manifest but excluded from fitting.
quickprop_in34,quickprop,i_qp_#in34,作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.maegz,numeric,17,true,1,false,Complete numeric QuickProp field; constants are retained in the manifest but excluded from fitting.
quickprop_in56,quickprop,i_qp_#in56,作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.maegz,numeric,17,true,5,true,Complete numeric QuickProp field; constants are retained in the manifest but excluded from fitting.
quickprop_metab,quickprop,i_qp_#metab,作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.maegz,numeric,17,true,6,true,Complete numeric QuickProp field; constants are retained in the manifest but excluded from fitting.
quickprop_nonhatm,quickprop,i_qp_#nonHatm,作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.maegz,numeric,17,true,6,true,Complete numeric QuickProp field; constants are retained in the manifest but excluded from fitting.
quickprop_noncon,quickprop,i_qp_#noncon,作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.maegz,numeric,17,true,2,true,Complete numeric QuickProp field; constants are retained in the manifest but excluded from fitting.
quickprop_ringatoms,quickprop,i_qp_#ringatoms,作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.maegz,numeric,17,true,5,true,Complete numeric QuickProp field; constants are retained in the manifest but excluded from fitting.
quickprop_rotor,quickprop,i_qp_#rotor,作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.maegz,numeric,17,true,6,true,Complete numeric QuickProp field; constants are retained in the manifest but excluded from fitting.
quickprop_rtvfg,quickprop,i_qp_#rtvFG,作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.maegz,numeric,17,true,1,false,Complete numeric QuickProp field; constants are retained in the manifest but excluded from fitting.
quickprop_stars,quickprop,i_qp_#stars,作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.maegz,numeric,17,true,2,true,Complete numeric QuickProp field; constants are retained in the manifest but excluded from fitting.
quickprop_cns,quickprop,i_qp_CNS,作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.maegz,numeric,17,true,5,true,Complete numeric QuickProp field; constants are retained in the manifest but excluded from fitting.
quickprop_humanoralabsorption,quickprop,i_qp_HumanOralAbsorption,作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.maegz,numeric,17,true,3,true,Complete numeric QuickProp field; constants are retained in the manifest but excluded from fitting.
quickprop_ruleoffive,quickprop,i_qp_RuleOfFive,作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.maegz,numeric,17,true,1,false,Complete numeric QuickProp field; constants are retained in the manifest but excluded from fitting.
quickprop_ruleofthree,quickprop,i_qp_RuleOfThree,作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.maegz,numeric,17,true,3,true,Complete numeric QuickProp field; constants are retained in the manifest but excluded from fitting.
quickprop_acxdn_5_sa,quickprop,r_qp_ACxDN^.5/SA,作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.maegz,numeric,17,true,17,true,Complete numeric QuickProp field; constants are retained in the manifest but excluded from fitting.
quickprop_ciqplogs,quickprop,r_qp_CIQPlogS,作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.maegz,numeric,17,true,16,true,Complete numeric QuickProp field; constants are retained in the manifest but excluded from fitting.
quickprop_ea_ev,quickprop,r_qp_EA(eV),作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.maegz,numeric,17,true,17,true,Complete numeric QuickProp field; constants are retained in the manifest but excluded from fitting.
quickprop_fisa,quickprop,r_qp_FISA,作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.maegz,numeric,17,true,17,true,Complete numeric QuickProp field; constants are retained in the manifest but excluded from fitting.
quickprop_fosa,quickprop,r_qp_FOSA,作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.maegz,numeric,17,true,17,true,Complete numeric QuickProp field; constants are retained in the manifest but excluded from fitting.
quickprop_ip_ev,quickprop,r_qp_IP(eV),作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.maegz,numeric,17,true,17,true,Complete numeric QuickProp field; constants are retained in the manifest but excluded from fitting.
quickprop_jm,quickprop,r_qp_Jm,作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.maegz,numeric,17,true,17,true,Complete numeric QuickProp field; constants are retained in the manifest but excluded from fitting.
quickprop_pisa,quickprop,r_qp_PISA,作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.maegz,numeric,17,true,17,true,Complete numeric QuickProp field; constants are retained in the manifest but excluded from fitting.
quickprop_psa,quickprop,r_qp_PSA,作图/作图/2-基于衍生数据库的虚拟筛选/数据/VSW.maegz,numeric,17,true,17,true,Complete numeric QuickProp field; constants are retained in the manifest but excluded from fitting.
